Folder,Offset,SLP,R1p,R1p_err,RedChiSq
939,-3213,1250,18.127329554644536,0.8211039252465913,0.3142061745698898
938,-2856,1250,18.48240930206477,0.8268518171512801,0.4950301831318794
933,-1071,1250,21.518826349347755,0.8892167931021958,0.7865371709077903
932,-714,1250,24.980642961039152,1.0372657166161965,0.7351681172729472
931,-357,1250,25.54108104341648,0.967869147781356,8.608694822019052
930,-10,1250,25.147609175332065,0.9812306287575967,1.3739715590191337
937,-2499,1250,19.456835572806344,0.8525747936866478,0.0016597841302923178
936,-2142,1250,19.698114999192498,0.8014043873237116,5.44804696725161e-06
935,-1785,1250,19.790716263842576,0.7640727748131286,3.120856028212872
934,-1428,1250,20.893547570621763,0.8369779853510405,2.185314025929042
995,-2855,2000,20.348132345231534,0.8261320658210366,0.02081004646270174
994,-2284,2000,22.381442301369592,0.9285672362889521,1.3175023075946162
997,-3997,2000,15.17132199346125,0.7182387146357286,0.25816145243142374
996,-3426,2000,18.750716005907897,0.8357206605644208,3.1619387353471664
991,-571,2000,24.933515898802277,0.8846732285642951,0.11472981945984476
990,-10,2000,22.42932299361418,0.9692436631411487,7.512849445829149
993,-1713,2000,22.86422065641008,0.9504416208996016,0.05747963816604176
992,-1142,2000,24.577383543219323,0.9228392827407211,2.3049042431723743
999,-5139,2000,9.05067950886067,0.6146049569908445,3.8117381121866165
998,-4568,2000,11.776460983151772,0.6530803531128159,4.792954627045383
1014,5139,2000,3.1290603163562642,0.5787949747079327,8.41513957719133
1015,5710,2000,2.4902184637886404,0.5465202322146229,9.746098286661766
1016,6281,2000,2.2108853620496247,0.5744964969228313,4.2528816320688065
1017,6852,2000,2.3423589786448855,0.5562766014370336,1.2967138778605998
1010,2855,2000,5.153827002772684,0.5245841014491799,8.688082160212593
1011,3426,2000,4.113951632579955,0.5637128896777189,3.9771370004794306
928,3718,1000,3.0366165250857726,0.5529402654306971,0.3263320513222927
929,4004,1000,2.3737771829351306,0.5341508206299911,0.9682456513190361
1012,3997,2000,3.594729391168984,0.5451425561094425,6.597080873963282
920,1430,1000,6.831344419711839,0.8684009629094792,3.1267857611226195
921,1716,1000,5.920325120017472,0.8138823464030827,12.526113836595533
922,2002,1000,5.021169612786805,0.7882819571861758,0.029586150769860264
923,2288,1000,3.800957171836538,0.4683362334060633,0.7338063943691466
924,2574,1000,3.857047585047083,0.552948450701137,1.6485262352054355
925,2860,1000,3.095352221397519,0.5218808608966107,0.13878875929998624
926,3146,1000,2.589351293089592,0.5363519411500217,0.0002504761017429157
927,3432,1000,3.260336034444908,0.5421604077264262,0.004167474868442652
1019,7994,2000,2.2344076407792937,0.5592064539661264,3.4220522171033965
988,5577,1500,2.7293219758313945,0.5478840567458702,0.22938103533437904
989,6006,1500,2.3606175648986243,0.5251357358468989,0.1380860189927654
982,3003,1500,3.930017149366942,0.5657202855478881,1.0631784048411015
983,3432,1500,3.277560274792771,0.4896524079939113,0.027792581541895345
980,2145,1500,5.68778881618836,0.5604114885640442,0.11878228264284557
981,2574,1500,4.811213406219457,0.544006109716193,0.021063266996166997
986,4719,1500,3.0967264323662085,0.5177018835218999,0.2956399560871722
987,5148,1500,2.841415744685244,0.5388591124725183,0.09283987790468355
984,3861,1500,3.5934736291250355,0.514884067552024,0.47374351850653773
985,4290,1500,3.2738032446497303,0.5206270982468156,0.4836743758267117
919,1144,1000,9.190898512177231,0.7891679914573787,11.025974857432267
918,858,1000,11.487139035419302,0.8901098396562539,3.241948316685631
915,10,1000,24.69746524534606,1.1916296955667813,0.4987330763675585
914,-4004,1000,12.792813108097613,0.928966459924032,0.07806168284011128
917,572,1000,15.619702975457582,0.951857459147234,4.077589195987223
916,286,1000,20.114645649884697,1.0014142992568853,0.7276379841870214
911,-3146,1000,16.75995600072273,0.9233253458088789,2.5783077047751513
